hotel_code,snapshot_date,business_date,rooms_sold,adr_sold,revenue_sold,ooo,left_to_sell,occupancy,revpar,location,total_rooms,event_count,total_visitors,top_category,max_influence_radius,event_names,has_event,lead_time
hotel_a,2025-01-06,2025-01-06,79.0,259.88,20530.13,177,59.0,0.2508,65.18,"Santa Monica, CA",315,0,0.0,,,,False,0
hotel_a,2025-01-06,2025-01-07,95.0,266.24,25292.49,177,43.0,0.3016,80.29,"Santa Monica, CA",315,0,0.0,,,,False,1
hotel_a,2025-01-06,2025-01-08,95.0,260.33,24731.76,177,43.0,0.3016,78.51,"Santa Monica, CA",315,0,0.0,,,,False,2
hotel_a,2025-01-06,2025-01-09,86.0,260.63,22414.22,177,52.0,0.273,71.16,"Santa Monica, CA",315,0,0.0,,,,False,3
hotel_a,2025-01-06,2025-01-10,31.0,215.95,6694.58,177,107.0,0.0984,21.25,"Santa Monica, CA",315,0,0.0,,,,False,4
hotel_a,2025-01-06,2025-01-11,38.0,261.16,9924.1,154,123.0,0.1206,31.51,"Santa Monica, CA",315,0,0.0,,,,False,5
hotel_a,2025-01-06,2025-01-12,45.0,265.98,11969.28,151,119.0,0.1429,38.0,"Santa Monica, CA",315,0,0.0,,,,False,6
hotel_a,2025-01-06,2025-01-13,118.0,269.12,31755.65,186,11.0,0.3746,100.81,"Santa Monica, CA",315,0,0.0,,,,False,7
hotel_a,2025-01-06,2025-01-14,130.0,273.57,35564.39,186,-1.0,0.4127,112.9,"Santa Monica, CA",315,0,0.0,,,,False,8
hotel_a,2025-01-06,2025-01-15,159.0,275.42,43791.19,186,-30.0,0.5048,139.02,"Santa Monica, CA",315,0,0.0,,,,False,9
hotel_a,2025-01-06,2025-01-16,80.0,260.81,20864.76,186,49.0,0.254,66.24,"Santa Monica, CA",315,0,0.0,,,,False,10
hotel_a,2025-01-06,2025-01-17,65.0,251.85,16370.44,186,64.0,0.2063,51.97,"Santa Monica, CA",315,0,0.0,,,,False,11
hotel_a,2025-01-06,2025-01-18,67.0,246.0,16481.81,186,62.0,0.2127,52.32,"Santa Monica, CA",315,0,0.0,,,,False,12
hotel_a,2025-01-06,2025-01-19,74.0,247.92,18346.41,186,55.0,0.2349,58.24,"Santa Monica, CA",315,0,0.0,,,,False,13
hotel_a,2025-01-06,2025-01-20,64.0,263.47,16862.31,186,65.0,0.2032,53.53,"Santa Monica, CA",315,0,0.0,,,,False,14
hotel_a,2025-01-06,2025-01-21,73.0,265.13,19354.43,186,56.0,0.2317,61.44,"Santa Monica, CA",315,0,0.0,,,,False,15
hotel_a,2025-01-06,2025-01-22,77.0,263.06,20255.7,186,52.0,0.2444,64.3,"Santa Monica, CA",315,0,0.0,,,,False,16
hotel_a,2025-01-06,2025-01-23,79.0,257.25,20322.54,186,50.0,0.2508,64.52,"Santa Monica, CA",315,0,0.0,,,,False,17
hotel_a,2025-01-06,2025-01-24,42.0,243.04,10207.76,185,88.0,0.1333,32.41,"Santa Monica, CA",315,0,0.0,,,,False,18
hotel_a,2025-01-06,2025-01-25,41.0,234.49,9613.89,185,89.0,0.1302,30.52,"Santa Monica, CA",315,0,0.0,,,,False,19
hotel_a,2025-01-06,2025-01-26,41.0,252.65,10358.69,185,89.0,0.1302,32.88,"Santa Monica, CA",315,0,0.0,,,,False,20
hotel_a,2025-01-06,2025-01-27,78.0,259.24,20220.51,185,52.0,0.2476,64.19,"Santa Monica, CA",315,0,0.0,,,,False,21
hotel_a,2025-01-06,2025-01-28,76.0,257.52,19571.51,185,54.0,0.2413,62.13,"Santa Monica, CA",315,0,0.0,,,,False,22
hotel_a,2025-01-06,2025-01-29,52.0,259.5,13494.15,185,78.0,0.1651,42.84,"Santa Monica, CA",315,0,0.0,,,,False,23
hotel_a,2025-01-06,2025-01-30,54.0,248.57,13422.81,185,76.0,0.1714,42.61,"Santa Monica, CA",315,1,500.0,conference,2.25,ACG Los Angeles State of Investment Banking,True,24
hotel_a,2025-01-06,2025-01-31,26.0,226.99,5901.71,185,104.0,0.0825,18.74,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,25
hotel_a,2025-01-06,2025-02-01,44.0,252.22,11097.77,185,86.0,0.1397,35.23,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,26
hotel_a,2025-01-06,2025-02-02,48.0,273.96,13149.98,191,76.0,0.1524,41.75,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,27
hotel_a,2025-01-06,2025-02-03,63.0,289.34,18228.61,191,61.0,0.2,57.87,"Santa Monica, CA",315,0,0.0,,,,False,28
hotel_a,2025-01-06,2025-02-04,77.0,277.39,21359.39,191,47.0,0.2444,67.81,"Santa Monica, CA",315,0,0.0,,,,False,29
hotel_a,2025-01-06,2025-02-05,123.0,267.81,32940.68,191,1.0,0.3905,104.57,"Santa Monica, CA",315,0,0.0,,,,False,30
hotel_a,2025-01-06,2025-02-06,126.0,268.43,33822.69,191,-2.0,0.4,107.37,"Santa Monica, CA",315,0,0.0,,,,False,31
hotel_a,2025-01-06,2025-02-07,37.0,258.49,9564.01,197,81.0,0.1175,30.36,"Santa Monica, CA",315,0,0.0,,,,False,32
hotel_a,2025-01-06,2025-02-08,35.0,261.71,9159.82,197,83.0,0.1111,29.08,"Santa Monica, CA",315,1,100.0,conference,0.85,12th Annual Women's Heart Symposium (IN-PERSON),True,33
hotel_a,2025-01-06,2025-02-09,44.0,267.92,11788.3,197,74.0,0.1397,37.42,"Santa Monica, CA",315,1,200.0,conference,1.34,Access MBA One-to-One MBA Event Los Angeles,True,34
hotel_a,2025-01-06,2025-02-10,46.0,263.72,12131.08,197,72.0,0.146,38.51,"Santa Monica, CA",315,0,0.0,,,,False,35
hotel_a,2025-01-06,2025-02-11,34.0,270.17,9185.65,183,98.0,0.1079,29.16,"Santa Monica, CA",315,0,0.0,,,,False,36
hotel_a,2025-01-06,2025-02-12,35.0,275.33,9636.61,183,97.0,0.1111,30.59,"Santa Monica, CA",315,1,400.0,conference,1.87,Private Markets Secondaries Meeting West,True,37
hotel_a,2025-01-06,2025-02-13,33.0,253.37,8361.11,183,99.0,0.1048,26.54,"Santa Monica, CA",315,4,75900.0,conference,7.7,Private Markets Secondaries Meeting West | Genesis Invitational | Downtown Santa Monica Commercial Real Estate Summit,True,38
hotel_a,2025-01-06,2025-02-14,39.0,247.14,9638.43,183,93.0,0.1238,30.6,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,39
hotel_a,2025-01-06,2025-02-15,54.0,248.18,13401.51,146,115.0,0.1714,42.54,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,40
hotel_a,2025-01-06,2025-02-16,37.0,242.24,8962.72,146,132.0,0.1175,28.45,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,41
hotel_a,2025-01-06,2025-02-17,37.0,264.96,9803.49,146,132.0,0.1175,31.12,"Santa Monica, CA",315,0,0.0,,,,False,42
hotel_a,2025-01-06,2025-02-18,40.0,271.75,10869.93,146,129.0,0.127,34.51,"Santa Monica, CA",315,0,0.0,,,,False,43
hotel_a,2025-01-06,2025-02-19,43.0,267.04,11482.6,146,126.0,0.1365,36.45,"Santa Monica, CA",315,0,0.0,,,,False,44
hotel_a,2025-01-06,2025-02-20,48.0,266.57,12795.54,146,121.0,0.1524,40.62,"Santa Monica, CA",315,1,5000.0,conference,4.03,Frieze Los Angeles,True,45
hotel_a,2025-01-06,2025-02-21,47.0,265.24,12466.42,107,161.0,0.1492,39.58,"Santa Monica, CA",315,2,5100.0,conference,4.03,Early Childhood STEM Conference | Frieze Los Angeles,True,46
hotel_a,2025-01-06,2025-02-22,47.0,264.29,12421.67,107,161.0,0.1492,39.43,"Santa Monica, CA",315,2,5100.0,conference,4.03,Frieze Los Angeles | Early Childhood STEM Conference,True,47
hotel_a,2025-01-06,2025-02-23,39.0,263.81,10288.47,107,169.0,0.1238,32.66,"Santa Monica, CA",315,1,5000.0,conference,4.03,Frieze Los Angeles,True,48
hotel_a,2025-01-06,2025-02-24,49.0,269.25,13193.12,107,159.0,0.1556,41.88,"Santa Monica, CA",315,0,0.0,,,,False,49
hotel_a,2025-01-06,2025-02-25,59.0,269.06,15874.41,107,149.0,0.1873,50.39,"Santa Monica, CA",315,0,0.0,,,,False,50
hotel_a,2025-01-06,2025-02-26,60.0,271.73,16303.99,107,148.0,0.1905,51.76,"Santa Monica, CA",315,0,0.0,,,,False,51
hotel_a,2025-01-06,2025-02-27,34.0,266.49,9060.77,107,174.0,0.1079,28.76,"Santa Monica, CA",315,1,70.0,conference,0.67,A Talk Through Pier History Premiere,True,52
hotel_a,2025-01-06,2025-02-28,26.0,246.84,6417.95,107,182.0,0.0825,20.37,"Santa Monica, CA",315,0,0.0,,,,False,53
hotel_a,2025-01-06,2025-03-01,22.0,248.25,5461.55,107,186.0,0.0698,17.34,"Santa Monica, CA",315,1,500.0,conference,0.97,Contaminated and Distressed Properties,True,54
hotel_a,2025-01-06,2025-03-02,19.0,251.56,4779.6,107,189.0,0.0603,15.17,"Santa Monica, CA",315,0,0.0,,,,False,55
hotel_a,2025-01-06,2025-03-03,22.0,258.39,5684.62,107,186.0,0.0698,18.05,"Santa Monica, CA",315,0,0.0,,,,False,56
hotel_a,2025-01-06,2025-03-04,22.0,260.31,5726.76,107,186.0,0.0698,18.18,"Santa Monica, CA",315,1,500.0,conference,2.25,The Montgomery Summit,True,57
hotel_a,2025-01-06,2025-03-05,25.0,248.85,6221.16,107,183.0,0.0794,19.75,"Santa Monica, CA",315,1,500.0,conference,2.25,The Montgomery Summit,True,58
hotel_a,2025-01-06,2025-03-06,27.0,273.61,7387.56,107,181.0,0.0857,23.45,"Santa Monica, CA",315,0,0.0,,,,False,59
hotel_a,2025-01-06,2025-03-07,24.0,275.34,6608.1,107,184.0,0.0762,20.98,"Santa Monica, CA",315,0,0.0,,,,False,60
hotel_a,2025-01-06,2025-03-08,24.0,252.13,6051.21,107,184.0,0.0762,19.21,"Santa Monica, CA",315,3,1300.0,conference,1.87,"Santa Monica v/s Capistrano Valley Christian Baseball 2025 Today | MUD\WTR Soil Sampling & Bioremediation Talk | Civil Society Vintage  Antique, Vintage, Designer & Fine Jewelry Pop-up",True,61
hotel_a,2025-01-06,2025-03-09,20.0,262.41,5248.24,107,188.0,0.0635,16.66,"Santa Monica, CA",315,0,0.0,,,,False,62
hotel_a,2025-01-06,2025-03-10,16.0,246.06,3936.9,67,232.0,0.0508,12.5,"Santa Monica, CA",315,0,0.0,,,,False,63
hotel_a,2025-01-06,2025-03-11,15.0,258.51,3877.65,67,233.0,0.0476,12.31,"Santa Monica, CA",315,0,0.0,,,,False,64
hotel_a,2025-01-06,2025-03-12,18.0,240.47,4328.51,67,230.0,0.0571,13.74,"Santa Monica, CA",315,1,100.0,conference,0.85,Annual Advanced Manufacturing & Industrial Tech Conference,True,65
hotel_a,2025-01-06,2025-03-13,20.0,241.55,4830.91,67,228.0,0.0635,15.34,"Santa Monica, CA",315,1,100.0,conference,0.85,Annual Advanced Manufacturing & Industrial Tech Conference,True,66
hotel_a,2025-01-06,2025-03-14,21.0,236.01,4956.2,67,227.0,0.0667,15.73,"Santa Monica, CA",315,1,100.0,conference,0.85,Under 30 - Beach Talk,True,67
hotel_a,2025-01-06,2025-03-15,25.0,253.42,6335.45,28,262.0,0.0794,20.11,"Santa Monica, CA",315,0,0.0,,,,False,68
hotel_a,2025-01-06,2025-03-16,23.0,273.26,6284.97,28,264.0,0.073,19.95,"Santa Monica, CA",315,0,0.0,,,,False,69
hotel_a,2025-01-06,2025-03-17,21.0,275.66,5788.81,28,266.0,0.0667,18.38,"Santa Monica, CA",315,1,500.0,conference,2.25,Intellectual Property Institute,True,70
hotel_a,2025-01-06,2025-03-18,28.0,263.82,7387.1,15,272.0,0.0889,23.45,"Santa Monica, CA",315,1,500.0,conference,2.25,Intellectual Property Institute,True,71
hotel_a,2025-01-06,2025-03-19,29.0,264.41,7667.83,6,280.0,0.0921,24.34,"Santa Monica, CA",315,1,500.0,conference,2.25,ACG Los Angeles NextGen Spring Social,True,72
hotel_a,2025-01-06,2025-03-20,32.0,253.05,8097.6,6,277.0,0.1016,25.71,"Santa Monica, CA",315,0,0.0,,,,False,73
hotel_a,2025-01-06,2025-03-21,27.0,257.71,6958.3,6,282.0,0.0857,22.09,"Santa Monica, CA",315,0,0.0,,,,False,74
hotel_a,2025-01-06,2025-03-22,26.0,241.58,6281.2,6,283.0,0.0825,19.94,"Santa Monica, CA",315,1,100000.0,music,10.14,Venice Love Fest,True,75
hotel_a,2025-01-06,2025-03-23,26.0,233.07,6059.71,6,283.0,0.0825,19.24,"Santa Monica, CA",315,0,0.0,,,,False,76
hotel_a,2025-01-06,2025-03-24,30.0,234.52,7035.65,6,279.0,0.0952,22.34,"Santa Monica, CA",315,0,0.0,,,,False,77
hotel_a,2025-01-06,2025-03-25,30.0,228.7,6860.93,6,279.0,0.0952,21.78,"Santa Monica, CA",315,0,0.0,,,,False,78
hotel_a,2025-01-06,2025-03-26,29.0,237.96,6900.94,0,286.0,0.0921,21.91,"Santa Monica, CA",315,0,0.0,,,,False,79
hotel_a,2025-01-06,2025-03-27,28.0,236.0,6607.94,0,287.0,0.0889,20.98,"Santa Monica, CA",315,1,100.0,conference,1.08,TechDoctor+/ You're an entrepreneur navigating digital health,True,80
hotel_a,2025-01-06,2025-03-28,27.0,234.22,6323.94,0,288.0,0.0857,20.08,"Santa Monica, CA",315,1,600.0,conference,2.51,Pacific Rim Master Class in Endoscopic Endonasal and Keyhole Surgery,True,81
hotel_a,2025-01-06,2025-03-29,24.0,238.48,5723.61,0,291.0,0.0762,18.17,"Santa Monica, CA",315,1,600.0,conference,2.51,Pacific Rim Master Class in Endoscopic Endonasal and Keyhole Surgery,True,82
hotel_a,2025-01-06,2025-03-30,25.0,240.47,6011.65,0,290.0,0.0794,19.08,"Santa Monica, CA",315,1,600.0,conference,2.51,Pacific Rim Master Class in Endoscopic Endonasal and Keyhole Surgery,True,83
hotel_a,2025-01-06,2025-03-31,26.0,249.45,6485.78,0,289.0,0.0825,20.59,"Santa Monica, CA",315,0,0.0,,,,False,84
hotel_a,2025-01-06,2025-04-01,20.0,247.95,4959.06,0,295.0,0.0635,15.74,"Santa Monica, CA",315,0,0.0,,,,False,85
hotel_a,2025-01-06,2025-04-02,22.0,256.25,5637.49,0,293.0,0.0698,17.9,"Santa Monica, CA",315,0,0.0,,,,False,86
hotel_a,2025-01-06,2025-04-03,19.0,241.76,4593.35,0,296.0,0.0603,14.58,"Santa Monica, CA",315,0,0.0,,,,False,87
hotel_a,2025-01-06,2025-04-04,19.0,253.49,4816.31,0,296.0,0.0603,15.29,"Santa Monica, CA",315,0,0.0,,,,False,88
hotel_a,2025-01-06,2025-04-05,22.0,250.19,5504.21,0,293.0,0.0698,17.47,"Santa Monica, CA",315,1,90.0,conference,0.78,"Fire Rebuild Seminar | 4.5 | Santa Monica, CA",True,89
hotel_a,2025-01-06,2025-04-06,18.0,258.91,4660.46,0,297.0,0.0571,14.8,"Santa Monica, CA",315,0,0.0,,,,False,90
hotel_a,2025-01-13,2025-01-13,74.0,277.59,20541.35,179,62.0,0.2349,65.21,"Santa Monica, CA",315,0,0.0,,,,False,0
hotel_a,2025-01-13,2025-01-14,43.0,279.98,12039.31,179,93.0,0.1365,38.22,"Santa Monica, CA",315,0,0.0,,,,False,1
hotel_a,2025-01-13,2025-01-15,35.0,271.66,9508.17,179,101.0,0.1111,30.18,"Santa Monica, CA",315,0,0.0,,,,False,2
hotel_a,2025-01-13,2025-01-16,45.0,244.09,10984.17,179,91.0,0.1429,34.87,"Santa Monica, CA",315,0,0.0,,,,False,3
hotel_a,2025-01-13,2025-01-17,50.0,249.08,12453.81,179,86.0,0.1587,39.54,"Santa Monica, CA",315,0,0.0,,,,False,4
hotel_a,2025-01-13,2025-01-18,51.0,249.01,12699.32,177,87.0,0.1619,40.32,"Santa Monica, CA",315,0,0.0,,,,False,5
hotel_a,2025-01-13,2025-01-19,65.0,250.08,16254.91,177,73.0,0.2063,51.6,"Santa Monica, CA",315,0,0.0,,,,False,6
hotel_a,2025-01-13,2025-01-20,76.0,260.86,19825.61,216,23.0,0.2413,62.94,"Santa Monica, CA",315,0,0.0,,,,False,7
hotel_a,2025-01-13,2025-01-21,99.0,263.41,26077.85,216,0.0,0.3143,82.79,"Santa Monica, CA",315,0,0.0,,,,False,8
hotel_a,2025-01-13,2025-01-22,103.0,261.74,26958.76,188,24.0,0.327,85.58,"Santa Monica, CA",315,0,0.0,,,,False,9
hotel_a,2025-01-13,2025-01-23,95.0,256.2,24338.99,188,32.0,0.3016,77.27,"Santa Monica, CA",315,0,0.0,,,,False,10
hotel_a,2025-01-13,2025-01-24,43.0,237.84,10227.23,187,85.0,0.1365,32.47,"Santa Monica, CA",315,0,0.0,,,,False,11
hotel_a,2025-01-13,2025-01-25,45.0,233.36,10501.1,187,83.0,0.1429,33.34,"Santa Monica, CA",315,0,0.0,,,,False,12
hotel_a,2025-01-13,2025-01-26,48.0,247.65,11886.98,187,80.0,0.1524,37.74,"Santa Monica, CA",315,0,0.0,,,,False,13
hotel_a,2025-01-13,2025-01-27,100.0,256.82,25681.96,187,28.0,0.3175,81.53,"Santa Monica, CA",315,0,0.0,,,,False,14
hotel_a,2025-01-13,2025-01-28,103.0,257.92,26565.52,186,26.0,0.327,84.33,"Santa Monica, CA",315,0,0.0,,,,False,15
hotel_a,2025-01-13,2025-01-29,91.0,263.57,23984.55,186,38.0,0.2889,76.14,"Santa Monica, CA",315,0,0.0,,,,False,16
hotel_a,2025-01-13,2025-01-30,70.0,259.17,18141.72,186,59.0,0.2222,57.59,"Santa Monica, CA",315,1,500.0,conference,2.25,ACG Los Angeles State of Investment Banking,True,17
hotel_a,2025-01-13,2025-01-31,26.0,228.07,5929.94,185,104.0,0.0825,18.83,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,18
hotel_a,2025-01-13,2025-02-01,33.0,207.31,6841.15,185,97.0,0.1048,21.72,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,19
hotel_a,2025-01-13,2025-02-02,34.0,232.88,7917.91,191,90.0,0.1079,25.14,"Santa Monica, CA",315,1,1200.0,conference,1.89,Exhibition Opening Weekend with Free Family Art Workshop,True,20
hotel_a,2025-01-13,2025-02-03,37.0,245.66,9089.51,191,87.0,0.1175,28.86,"Santa Monica, CA",315,0,0.0,,,,False,21
hotel_a,2025-01-13,2025-02-04,61.0,249.76,15235.39,191,63.0,0.1937,48.37,"Santa Monica, CA",315,0,0.0,,,,False,22
hotel_a,2025-01-13,2025-02-05,126.0,252.35,31796.68,191,-2.0,0.4,100.94,"Santa Monica, CA",315,0,0.0,,,,False,23
hotel_a,2025-01-13,2025-02-06,125.0,253.46,31682.69,191,-1.0,0.3968,100.58,"Santa Monica, CA",315,0,0.0,,,,False,24
hotel_a,2025-01-13,2025-02-07,37.0,264.56,9788.64,197,81.0,0.1175,31.08,"Santa Monica, CA",315,0,0.0,,,,False,25
hotel_a,2025-01-13,2025-02-08,33.0,246.69,8140.91,197,85.0,0.1048,25.84,"Santa Monica, CA",315,1,100.0,conference,0.85,12th Annual Women's Heart Symposium (IN-PERSON),True,26
hotel_a,2025-01-13,2025-02-09,42.0,265.39,11146.57,197,76.0,0.1333,35.39,"Santa Monica, CA",315,1,200.0,conference,1.34,Access MBA One-to-One MBA Event Los Angeles,True,27
hotel_a,2025-01-13,2025-02-10,47.0,257.65,12109.64,197,71.0,0.1492,38.44,"Santa Monica, CA",315,0,0.0,,,,False,28
hotel_a,2025-01-13,2025-02-11,38.0,267.21,10153.95,183,94.0,0.1206,32.23,"Santa Monica, CA",315,0,0.0,,,,False,29
hotel_a,2025-01-13,2025-02-12,39.0,272.13,10613.2,183,93.0,0.1238,33.69,"Santa Monica, CA",315,1,400.0,conference,1.87,Private Markets Secondaries Meeting West,True,30
hotel_a,2025-01-13,2025-02-13,37.0,259.15,9588.48,183,95.0,0.1175,30.44,"Santa Monica, CA",315,4,75900.0,conference,7.7,Private Markets Secondaries Meeting West | Genesis Invitational | Downtown Santa Monica Commercial Real Estate Summit,True,31
hotel_a,2025-01-13,2025-02-14,39.0,262.11,10222.43,183,93.0,0.1238,32.45,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,32
hotel_a,2025-01-13,2025-02-15,54.0,265.46,14334.86,146,115.0,0.1714,45.51,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,33
hotel_a,2025-01-13,2025-02-16,37.0,224.91,8321.79,146,132.0,0.1175,26.42,"Santa Monica, CA",315,1,50000.0,sport,6.02,Genesis Invitational,True,34
hotel_a,2025-01-13,2025-02-17,36.0,251.47,9052.75,146,133.0,0.1143,28.74,"Santa Monica, CA",315,0,0.0,,,,False,35
hotel_a,2025-01-13,2025-02-18,39.0,258.56,10083.81,146,130.0,0.1238,32.01,"Santa Monica, CA",315,0,0.0,,,,False,36
hotel_a,2025-01-13,2025-02-19,41.0,253.2,10381.36,146,128.0,0.1302,32.96,"Santa Monica, CA",315,0,0.0,,,,False,37
hotel_a,2025-01-13,2025-02-20,48.0,251.59,12076.51,146,121.0,0.1524,38.34,"Santa Monica, CA",315,1,5000.0,conference,4.03,Frieze Los Angeles,True,38
hotel_a,2025-01-13,2025-02-21,48.0,246.21,11818.19,146,121.0,0.1524,37.52,"Santa Monica, CA",315,2,5100.0,conference,4.03,Early Childhood STEM Conference | Frieze Los Angeles,True,39
hotel_a,2025-01-13,2025-02-22,50.0,250.82,12541.09,146,119.0,0.1587,39.81,"Santa Monica, CA",315,2,5100.0,conference,4.03,Frieze Los Angeles | Early Childhood STEM Conference,True,40
hotel_a,2025-01-13,2025-02-23,41.0,258.59,10602.1,146,128.0,0.1302,33.66,"Santa Monica, CA",315,1,5000.0,conference,4.03,Frieze Los Angeles,True,41
hotel_a,2025-01-13,2025-02-24,49.0,258.18,12650.95,146,120.0,0.1556,40.16,"Santa Monica, CA",315,0,0.0,,,,False,42
hotel_a,2025-01-13,2025-02-25,61.0,261.91,15976.21,146,108.0,0.1937,50.72,"Santa Monica, CA",315,0,0.0,,,,False,43
hotel_a,2025-01-13,2025-02-26,62.0,260.22,16133.59,107,146.0,0.1968,51.22,"Santa Monica, CA",315,0,0.0,,,,False,44
hotel_a,2025-01-13,2025-02-27,35.0,247.36,8657.47,107,173.0,0.1111,27.48,"Santa Monica, CA",315,1,70.0,conference,0.67,A Talk Through Pier History Premiere,True,45
hotel_a,2025-01-13,2025-02-28,31.0,238.27,7386.31,107,177.0,0.0984,23.45,"Santa Monica, CA",315,0,0.0,,,,False,46
hotel_a,2025-01-13,2025-03-01,26.0,245.01,6370.22,107,182.0,0.0825,20.22,"Santa Monica, CA",315,1,500.0,conference,0.97,Contaminated and Distressed Properties,True,47
hotel_a,2025-01-13,2025-03-02,20.0,233.4,4668.05,107,188.0,0.0635,14.82,"Santa Monica, CA",315,0,0.0,,,,False,48
hotel_a,2025-01-13,2025-03-03,22.0,250.6,5513.17,107,186.0,0.0698,17.5,"Santa Monica, CA",315,0,0.0,,,,False,49
hotel_a,2025-01-13,2025-03-04,23.0,251.81,5791.73,107,185.0,0.073,18.39,"Santa Monica, CA",315,1,500.0,conference,2.25,The Montgomery Summit,True,50
hotel_a,2025-01-13,2025-03-05,27.0,246.05,6643.44,107,181.0,0.0857,21.09,"Santa Monica, CA",315,1,500.0,conference,2.25,The Montgomery Summit,True,51
hotel_a,2025-01-13,2025-03-06,27.0,258.68,6984.26,107,181.0,0.0857,22.17,"Santa Monica, CA",315,0,0.0,,,,False,52
hotel_a,2025-01-13,2025-03-07,24.0,246.26,5910.24,107,184.0,0.0762,18.76,"Santa Monica, CA",315,0,0.0,,,,False,53
hotel_a,2025-01-13,2025-03-08,24.0,223.06,5353.36,107,184.0,0.0762,16.99,"Santa Monica, CA",315,3,1300.0,conference,1.87,"Santa Monica v/s Capistrano Valley Christian Baseball 2025 Today | MUD\WTR Soil Sampling & Bioremediation Talk | Civil Society Vintage  Antique, Vintage, Designer & Fine Jewelry Pop-up",True,54
hotel_a,2025-01-13,2025-03-09,18.0,246.14,4430.59,107,190.0,0.0571,14.07,"Santa Monica, CA",315,0,0.0,,,,False,55
hotel_a,2025-01-13,2025-03-10,15.0,224.95,3374.25,67,233.0,0.0476,10.71,"Santa Monica, CA",315,0,0.0,,,,False,56
hotel_a,2025-01-13,2025-03-11,15.0,224.99,3374.9,67,233.0,0.0476,10.71,"Santa Monica, CA",315,0,0.0,,,,False,57
hotel_a,2025-01-13,2025-03-12,19.0,204.51,3885.66,67,229.0,0.0603,12.34,"Santa Monica, CA",315,1,100.0,conference,0.85,Annual Advanced Manufacturing & Industrial Tech Conference,True,58
hotel_a,2025-01-13,2025-03-13,18.0,222.66,4007.85,67,230.0,0.0571,12.72,"Santa Monica, CA",315,1,100.0,conference,0.85,Annual Advanced Manufacturing & Industrial Tech Conference,True,59
hotel_a,2025-01-13,2025-03-14,25.0,232.29,5807.14,67,223.0,0.0794,18.44,"Santa Monica, CA",315,1,100.0,conference,0.85,Under 30 - Beach Talk,True,60
hotel_a,2025-01-13,2025-03-15,43.0,257.96,11092.39,28,244.0,0.1365,35.21,"Santa Monica, CA",315,0,0.0,,,,False,61
hotel_a,2025-01-13,2025-03-16,69.0,275.96,19041.01,28,218.0,0.219,60.45,"Santa Monica, CA",315,0,0.0,,,,False,62
hotel_a,2025-01-13,2025-03-17,74.0,275.12,20358.96,28,213.0,0.2349,64.63,"Santa Monica, CA",315,1,500.0,conference,2.25,Intellectual Property Institute,True,63
hotel_a,2025-01-13,2025-03-18,81.0,271.08,21957.25,15,219.0,0.2571,69.71,"Santa Monica, CA",315,1,500.0,conference,2.25,Intellectual Property Institute,True,64
hotel_a,2025-01-13,2025-03-19,81.0,271.1,21958.98,6,228.0,0.2571,69.71,"Santa Monica, CA",315,1,500.0,conference,2.25,ACG Los Angeles NextGen Spring Social,True,65
hotel_a,2025-01-13,2025-03-20,79.0,265.04,20938.11,6,230.0,0.2508,66.47,"Santa Monica, CA",315,0,0.0,,,,False,66
hotel_a,2025-01-13,2025-03-21,32.0,265.15,8484.76,6,277.0,0.1016,26.94,"Santa Monica, CA",315,0,0.0,,,,False,67
hotel_a,2025-01-13,2025-03-22,28.0,248.95,6970.66,6,281.0,0.0889,22.13,"Santa Monica, CA",315,1,100000.0,music,10.14,Venice Love Fest,True,68
hotel_a,2025-01-13,2025-03-23,28.0,241.04,6749.17,6,281.0,0.0889,21.43,"Santa Monica, CA",315,0,0.0,,,,False,69
hotel_a,2025-01-13,2025-03-24,30.0,236.94,7108.07,6,279.0,0.0952,22.57,"Santa Monica, CA",315,0,0.0,,,,False,70
hotel_a,2025-01-13,2025-03-25,29.0,227.96,6610.81,6,280.0,0.0921,20.99,"Santa Monica, CA",315,0,0.0,,,,False,71
hotel_a,2025-01-13,2025-03-26,28.0,237.53,6650.82,0,287.0,0.0889,21.11,"Santa Monica, CA",315,0,0.0,,,,False,72
hotel_a,2025-01-13,2025-03-27,27.0,235.47,6357.82,0,288.0,0.0857,20.18,"Santa Monica, CA",315,1,100.0,conference,1.08,TechDoctor+/ You're an entrepreneur navigating digital health,True,73
hotel_a,2025-01-13,2025-03-28,27.0,234.54,6332.57,0,288.0,0.0857,20.1,"Santa Monica, CA",315,1,600.0,conference,2.51,Pacific Rim Master Class in Endoscopic Endonasal and Keyhole Surgery,True,74
